station_or_segment_id,road_name,lat,lng,aadt,aadt_year
213191,Plainfield Rd,41.774685,-87.907814,9650,2022
213192,Plainfield Rd,41.777996,-87.900945,9650,2022
213193,Plainfield Rd,41.775714,-87.904953,9650,2022
213194,Plainfield Rd,41.774779,-87.907546,9650,2022
213195,Plainfield Rd,41.772557,-87.913734,9650,2022
213196,Plainfield Rd,41.771792,-87.915661,9650,2022
213197,Plainfield Rd,41.776395,-87.903596,9650,2022
213198,Plainfield Rd,41.776869,-87.902855,9650,2022
213199,Plainfield Rd,41.777509,-87.901919,9650,2022
213200,Plainfield Rd,41.775843,-87.904649,9650,2022
213201,Plainfield Rd,41.775252,-87.906211,9650,2022
213202,Plainfield Rd,41.774588,-87.908058,9650,2022
213203,Plainfield Rd,41.773963,-87.909897,9650,2022
213204,LAWN AVE,41.793027,-87.899548,375,2022
213205,LAWN AVE,41.790192,-87.899432,375,2022
213206,LAWN AVE,41.799134,-87.899811,375,2022
213207,Joliet Rd,41.764279,-87.899641,17900,2025
213208,Wolf Rd,41.796941,-87.898069,9150,2022
213209,Joliet Rd,41.761363,-87.905813,17800,2025
213210,Joliet Rd,41.762127,-87.904098,17800,2025
213211,Joliet Rd,41.761214,-87.906137,17800,2025
213212,Joliet Rd,41.761103,-87.906381,17800,2025
213213,Joliet Rd,41.761782,-87.904929,17800,2025
213214,I-294 NB Collector,41.773843,-87.907007,24100,2024
213215,I-294 NB Collector,41.777273,-87.907444,26800,2024
213216,I-294 NB Collector,41.778505,-87.907542,26800,2024
213217,I-294 NB Collector,41.77185,-87.906296,2700,2024
213218,I-294 NB Collector,41.769347,-87.905335,2700,2024
213219,I-294 NB Collector,41.777854,-87.907473,26800,2024
213220,I-294 NB Collector,41.7764,-87.9074,26800,2024
213221,I-294 NB Collector,41.774276,-87.907131,26800,2024
213222,I-294 NB Collector,41.775231,-87.907316,26800,2024
213223,I-294 NB Collector,41.773368,-87.906863,24100,2024
213224,GRAND AVE,41.791593,-87.901083,2800,2022
213225,GRAND AVE,41.798125,-87.901362,2800,2022
213226,I-55 EB TO I-294 NB,41.762822,-87.904372,13700,2025
213227,I-55 EB TO I-294 NB,41.770375,-87.906586,13700,2025
213228,I-55 EB TO I-294 NB,41.76225,-87.903672,13700,2025
213229,I-55 EB TO I-294 NB,41.761461,-87.902796,13700,2025
213230,I-55 EB TO I-294 NB,41.77157,-87.906447,13700,2025
213231,I-55 EB TO I-294 NB,41.764083,-87.905917,13700,2025
213232,I-55 EB TO I-294 NB,41.763325,-87.90499,13700,2025
213233,I-55 EB TO I-294 NB,41.762498,-87.903975,13700,2025
213234,I-55 EB TO I-294 NB,41.763793,-87.905563,13700,2025
213235,I-55 EB TO I-294 NB,41.772805,-87.906691,13700,2025
213236,I-55 EB TO I-294 NB,41.767058,-87.908442,13700,2025
213237,Garfield Ave,41.784165,-87.926512,2150,2024
213238,Garfield Ave,41.789016,-87.926679,3000,2024
213239,Garfield Ave,41.789632,-87.926698,5650,2024
213240,Garfield Ave,41.802531,-87.927209,5650,2024
213241,Garfield Ave,41.782435,-87.926455,2150,2024
213242,Garfield Ave,41.77284,-87.926076,2150,2024
213243,Garfield Ave,41.790526,-87.926745,5650,2024
213244,Garfield Ave,41.801861,-87.927184,5650,2024
213245,Garfield Ave,41.787189,-87.92662,3000,2024
213246,Garfield Ave,41.803049,-87.927227,8200,2024
213247,Garfield Ave,41.800718,-87.927141,5650,2024
213248,Garfield Ave,41.795418,-87.92692,5650,2024
213249,Garfield Ave,41.777118,-87.926233,2150,2024
213250,Garfield Ave,41.803404,-87.927232,8200,2024
213251,Wolf Rd,41.801299,-87.898297,9150,2022
213252,Wolf Rd,41.799101,-87.898189,9150,2022
213253,Wolf Rd,41.800878,-87.898279,9150,2022
213254,Wolf Rd,41.800644,-87.898269,9150,2022
213255,Wolf Rd,41.803044,-87.898382,9150,2022
213256,Barack Obama Preside,41.760525,-87.902312,139200,2025
213257,I-55 WB TO I-294 NB,41.760911,-87.901146,15000,2025
213258,Barack Obama Preside,41.76058,-87.900267,139200,2025
213259,Garfield Ave,41.769682,-87.92596,2150,2024
213260,Garfield Ave,41.782038,-87.926423,2150,2024
213261,Garfield Ave,41.780739,-87.926354,2150,2024
213262,I-294 SB TO I-55 EB,41.760902,-87.90247,13300,2025
213263,I-294 SB TO I-55 EB,41.765133,-87.907348,22900,2024
213264,I-294 SB TO I-55 EB,41.763967,-87.905981,22900,2024
213265,I-294 SB TO I-55 EB,41.761483,-87.902929,13300,2025
213266,I-294 SB TO I-55 EB,41.761928,-87.90339,13300,2025
213267,I-294 SB TO I-55 EB,41.769243,-87.907265,22900,2024
213268,I-294 SB TO I-55 EB,41.772606,-87.907376,22900,2024
213269,I-294 SB TO I-55 EB,41.762886,-87.904635,34100,2024
216407,West Ave,41.626649,-87.863326,3500,2022
216415,West Ave,41.621858,-87.863168,3500,2022
216421,143rd St,41.629767,-87.892915,13700,2025
216422,143rd St,41.629576,-87.90211,13700,2025
216423,143rd St,41.629546,-87.90387,13700,2025
216424,143rd St,41.629669,-87.897651,13700,2025
216425,143rd St,41.629604,-87.900671,13700,2025
216426,143rd St,41.629586,-87.901523,13700,2025
216427,143rd St,41.629724,-87.895066,13700,2025
216428,143rd St,41.629743,-87.894104,13700,2025
216472,147th St,41.623186,-87.851866,2500,2022
216473,147th St,41.623221,-87.853059,2500,2022
216475,Creek Crossing Dr,41.629658,-87.901429,425,2022
216485,Ravinia Ave,41.62405,-87.856058,3950,2022
216487,Ravinia Ave,41.622333,-87.856059,3950,2022
216488,Ravinia Ave,41.62314,-87.856218,3950,2022
216489,Ravinia Ave,41.623607,-87.856034,3950,2022
216491,Ravinia Ave,41.622863,-87.856078,3950,2022
216492,Ravinia Ave,41.623354,-87.856194,3950,2022
216493,Ravinia Ave,41.625993,-87.856124,3950,2022
216494,Ravinia Ave,41.628666,-87.85619,3950,2022
216495,John Humphrey Dr,41.622688,-87.851242,7000,2022
216496,John Humphrey Dr,41.629505,-87.848891,7000,2022
216497,John Humphrey Dr,41.623243,-87.851275,7000,2022
216498,John Humphrey Dr,41.626125,-87.851129,7000,2022
216501,108th Ave,41.629487,-87.8827,6700,2022
216514,108th Ave,41.621128,-87.882413,6700,2022
216579,Wolf Rd,41.630346,-87.892383,12700,2025
216845,66th Ct,41.626272,-87.781964,200,2022
216846,66th Ct,41.625019,-87.781925,200,2022
216851,147th St,41.624536,-87.777029,9000,2022
216852,147th St,41.624445,-87.784338,9000,2022
216853,147th St,41.624494,-87.779835,9000,2022
216854,147th St,41.624451,-87.782607,9000,2022
216855,147th St,41.624436,-87.783536,9000,2022
216864,Ridgeland Ave,41.62771,-87.776395,10900,2022
216882,Sunny Ln,41.620007,-87.816947,50,2022
216890,82nd Ave,41.620153,-87.819263,9650,2022
216891,82nd Ave,41.62819,-87.819545,9900,2022
216892,82nd Ave,41.623867,-87.819408,9900,2022
216895,82nd Ave,41.626137,-87.819476,9900,2022
216897,Silver Lake Dr,41.622187,-87.815995,100,2022
216898,Silver Lake Dr,41.622046,-87.818187,100,2022
216939,Justamere Rd,41.624484,-87.784906,11400,2022
216941,Justamere Rd,41.624914,-87.78489,11400,2022
216943,Justamere Rd,41.626065,-87.784901,11400,2022
216945,Justamere Rd,41.625633,-87.784895,11400,2022
216953,Oak Park Ave,41.624376,-87.784994,11400,2022
216956,Oak Park Ave,41.620287,-87.785946,11400,2022
216958,Oak Park Ave,41.624293,-87.785153,11400,2022
216959,Oak Park Ave,41.624204,-87.785307,11400,2022
216961,Oak Park Ave,41.623205,-87.786054,11400,2022
216963,Oak Park Ave,41.624022,-87.785611,11400,2022
217825,Laramie Ave,41.620285,-87.746822,1100,2022
217829,Laramie Ave,41.62395,-87.746969,1100,2022
217834,Central Ave,41.620567,-87.756598,9200,2022
217843,147th St,41.625169,-87.740853,14200,2025
217844,147th St,41.625118,-87.744591,14200,2025
217845,147th St,41.624896,-87.758007,9000,2022
217846,147th St,41.624948,-87.754423,14200,2025
217847,147th St,41.625217,-87.737933,14200,2025
217848,147th St,41.624711,-87.767199,9000,2022
217849,147th St,41.62492,-87.756665,14200,2025
217850,147th St,41.625196,-87.739248,14200,2025
217851,147th St,41.624948,-87.754673,14200,2025
217852,147th St,41.624916,-87.756852,9000,2022
217853,147th St,41.625053,-87.749752,14200,2025
217854,147th St,41.624956,-87.754162,14200,2025
217855,147th St,41.624983,-87.753243,14200,2025
217856,147th St,41.624934,-87.755705,14200,2025
217857,147th St,41.625203,-87.738778,14200,2025
217858,147th St,41.624906,-87.75743,9000,2022
217882,Lamon Ave,41.621195,-87.739496,200,2022
217916,Keystone Ave,41.62553,-87.718936,350,2022
217930,149th St,41.621431,-87.744197,650,2022
217931,149th St,41.621472,-87.741708,650,2022
217932,149th St,41.621533,-87.738326,650,2022
217996,Pulaski Rd/Crawford,41.624707,-87.717687,16800,2022
217997,Pulaski Rd/Crawford,41.625894,-87.717712,22200,2025
218001,Pulaski Rd/Crawford,41.623459,-87.717636,16800,2022
218006,Pulaski Rd/Crawford,41.620883,-87.717493,16800,2022
218014,Pulaski Rd/Crawford,41.620358,-87.71747,16800,2022
218016,Pulaski Rd/Crawford,41.621388,-87.717515,16800,2022
218019,Pulaski Rd/Crawford,41.622354,-87.717597,16800,2022
218020,Pulaski Rd/Crawford,41.62689,-87.717754,22200,2025
218023,Pulaski Rd/Crawford,41.626321,-87.71773,22200,2025
218042,Central Ave,41.622304,-87.756668,9200,2022
218043,Central Ave,41.623537,-87.756712,9200,2022
218045,Central Ave,41.623102,-87.756698,9200,2022
218046,Central Ave,41.621291,-87.756628,9200,2022
218049,Central Ave,41.627306,-87.756825,5300,2022
218052,Central Ave,41.625443,-87.75677,5300,2022
218056,Central Ave,41.626343,-87.756795,5300,2022
218058,Central Ave,41.624337,-87.756737,9200,2022
218367,IL-83 to I-294 NB,41.626394,-87.690991,4100,2024
218369,Cleveland Ave,41.626367,-87.686206,2400,2022
218370,WALTER ZIMNY DR,41.626252,-87.683614,2400,2022
218377,PALMER AV,41.621445,-87.681967,100,2018
218378,PALMER AV,41.623651,-87.683657,100,2018
218379,IL-83 to I-57 SB,41.623875,-87.681426,5400,2025
218380,IL-83 to I-57 SB,41.622494,-87.68252,5400,2025
218381,149 ST,41.622604,-87.684113,150,2022
218382,149 ST,41.622591,-87.684703,150,2022
218383,EB294 to I57SB,41.622997,-87.690141,15000,2025
218384,EB294 to I57SB,41.624053,-87.690581,15000,2025
218386,EB294 to I57SB,41.620013,-87.688712,15000,2025
218393,EB294 to I57SB,41.621952,-87.689647,15000,2025
218394,149th St,41.622493,-87.687846,175,2022
218398,IL-83 EB to I-57 NB,41.623875,-87.678533,12300,2025
218400,IL-83 WB to I-57 NB,41.625279,-87.6776,12300,2025
218410,IL-83 to I-57 SB,41.621366,-87.683991,11300,2025
218416,Vincennes Rd,41.624723,-87.646041,6350,2023
218418,Vincennes Rd,41.624036,-87.645484,6350,2023
218420,Vincennes Rd,41.623175,-87.644766,6350,2023
218424,Kedzie Ave,41.624528,-87.698281,11600,2022
218427,Kedzie Ave,41.622682,-87.698212,11600,2022
218429,Kedzie Ave,41.62393,-87.698261,11600,2022
218431,Kedzie Ave,41.620996,-87.698148,11600,2022
218433,Kedzie Ave,41.622272,-87.698196,11600,2022
218434,Kedzie Ave,41.625448,-87.698311,11600,2022
218435,Kedzie Ave,41.62657,-87.698351,11600,2022
218439,Kedzie Ave,41.623306,-87.698236,11600,2022
218441,Robey Ave,41.625354,-87.665726,400,2022
218442,Robey Ave,41.623549,-87.665713,400,2022
218483,I-57 NB to I-294 NB,41.622702,-87.689225,15900,2025
218496,California Ave,41.6232,-87.688497,225,2022
218552,Wood St,41.62448,-87.660883,2350,2025
218553,Wood St,41.622957,-87.660851,2350,2025
218560,Wood St,41.622335,-87.660826,8700,2025
218561,I-57 SB to IL-83,41.62505,-87.680388,10900,2025
218562,I-57 SB to IL-83,41.625775,-87.678345,10900,2025
218592,Loomis St,41.621696,-87.651133,1050,2025
218594,I-57 NB to I-83 EB,41.622148,-87.681669,6800,2025
218595,Loomis St,41.622675,-87.65114,725,2025
218596,Loomis St,41.620573,-87.651117,1050,2025
218598,I-57 NB to I-83 EB,41.622876,-87.679948,6800,2025
218599,Loomis St,41.624197,-87.651146,725,2025
218601,I-57 NB to IL-83 WB,41.623289,-87.679082,6800,2025
218602,Western Ave,41.623489,-87.674888,9500,2025
218603,Western Ave,41.624924,-87.675279,9500,2025
218605,Western Ave,41.623033,-87.674753,9500,2025
218606,Lincoln Ave,41.625019,-87.663325,100,2018
218607,Ashland Ave,41.62354,-87.656006,975,2018
218608,Ashland Ave,41.621616,-87.655993,1050,2022
218611,Dixie Hwy,41.620887,-87.674155,14700,2025
218618,Dixie Hwy,41.622271,-87.674537,14700,2025
218623,139th St,41.636967,-87.895321,1750,2022
218624,139th St,41.636853,-87.90253,1750,2022
218625,Bernice Dr,41.649233,-87.875796,100,2022
218626,143rd St,41.630403,-87.858554,20300,2025
218627,143rd St,41.630654,-87.844489,20300,2025
218628,143rd St,41.630483,-87.854168,20300,2025
218629,143rd St,41.63053,-87.851562,20300,2025
218630,143rd St,41.630595,-87.848133,20300,2025
218631,143rd St,41.630723,-87.841291,20300,2025
218632,143rd St,41.630629,-87.846212,20300,2025
218633,143rd St,41.630386,-87.859519,20300,2025
218634,143rd St,41.630489,-87.853803,20300,2025
218635,143rd St,41.630616,-87.847077,20300,2025
218636,143rd St,41.630693,-87.843148,20300,2025
218637,143rd St,41.630431,-87.857066,20300,2025
218638,143rd St,41.630462,-87.855338,20300,2025
218639,143rd St,41.630548,-87.850584,20300,2025
218640,143rd St,41.630568,-87.849487,20300,2025
218641,143rd St,41.630374,-87.86016,20300,2025
218642,143rd St,41.630506,-87.852869,20300,2025
218643,143rd St,41.630708,-87.842275,20300,2025
218644,Stephen Dr,41.64656,-87.877282,75,2022
218645,111th St,41.688976,-87.841263,12300,2022
218646,111th St,41.688896,-87.845176,12300,2022
218647,111th St,41.688817,-87.849518,13800,2025
218648,111th St,41.68869,-87.854623,13800,2025
218649,111th St,41.688995,-87.840473,12300,2022
218650,111th St,41.688884,-87.845846,13800,2025
218651,111th St,41.688934,-87.843276,12300,2022
218652,111th St,41.688871,-87.846619,13800,2025
218653,111th St,41.68906,-87.837503,12300,2022
218654,111th St,41.688759,-87.852031,13800,2025
218655,111th St,41.688736,-87.8529,13800,2025
218656,125th St,41.663343,-87.87041,425,2018
218657,125th St,41.663479,-87.86067,425,2018
218658,135th St,41.644298,-87.890305,225,2022
218659,Howe Dr,41.643168,-87.850454,225,2022
218660,110th Ave,41.638897,-87.887837,275,2022
218661,137th St,41.641598,-87.843636,225,2022
218662,137th St,41.641612,-87.842438,225,2022
218663,137th St,41.641636,-87.841603,225,2022
218664,137th St,41.641704,-87.845215,225,2022
218665,Kean Ave Cutoff,41.696951,-87.847181,1750,2022
218666,Kean Rd,41.674423,-87.844668,275,2025
218667,Circle Dr,41.644098,-87.852657,50,2022
218668,Circle Dr,41.644873,-87.852953,50,2022
218669,107th St,41.695932,-87.856488,6600,2025
218670,107th St,41.696258,-87.841354,3500,2022
218671,Kean Rd,41.678795,-87.843798,275,2025
218672,107th St,41.695626,-87.874021,6600,2025
218673,107th St,41.697703,-87.892499,4400,2022
218674,107th St,41.695766,-87.864117,6600,2025
218675,107th St,41.696267,-87.877109,4400,2022
218676,107th St,41.695591,-87.871982,6600,2025
218677,107th St,41.69596,-87.855228,7050,2025
218678,107th St,41.695949,-87.875847,4400,2022
218679,107th St,41.696572,-87.878376,4400,2022
218680,107th St,41.696101,-87.848641,7050,2025
218681,Crescent Dr,41.644539,-87.847689,100,2022
218682,Hillcrest Dr,41.645203,-87.876916,50,2022
218683,107th St,41.69601,-87.852947,7050,2025
218684,Creek Crossing Dr,41.632753,-87.898233,425,2022
218685,Ravinia Ave,41.630031,-87.856225,3950,2022
218686,103rd St,41.703442,-87.845358,2550,2022
218687,103rd St,41.703502,-87.842938,2550,2022
218688,95th St Wye,41.716543,-87.89717,475,2022
218689,103rd St,41.70354,-87.841389,2550,2022
218690,103rd St,41.703617,-87.838019,2550,2022
218691,103rd St,41.703575,-87.839849,2550,2022
218692,103rd St,41.703637,-87.837149,2550,2022
218693,138th St,41.639808,-87.843561,675,2022
218694,138th St,41.639634,-87.846077,675,2022
218695,138th St,41.639786,-87.844431,675,2022
218696,131st St,41.65231,-87.853793,9700,2023
218697,131st St,41.652375,-87.850152,9700,2023
218698,131st St,41.652418,-87.848253,9700,2023
218699,131st St,41.652631,-87.838202,6750,2023
218700,131st St,41.651578,-87.890389,8350,2022
218701,131st St,41.652314,-87.852919,9700,2023
218702,131st St,41.652549,-87.8425,9700,2023
218703,131st St,41.652472,-87.845952,9700,2023
218704,131st St,41.651863,-87.8754,8350,2022
218705,131st St,41.652589,-87.84023,6750,2023
218706,131st St,41.652318,-87.851957,9700,2023
218707,131st St,41.651853,-87.876291,8350,2022
218708,110th Ave,41.642511,-87.887932,275,2022
218709,135th St,41.645198,-87.844731,8350,2018
218710,135th St,41.645311,-87.840063,8350,2018
218711,135th St,41.645112,-87.849148,8350,2018
218712,135th St,41.64503,-87.852845,8350,2018
218713,135th St,41.645323,-87.839293,8350,2018
218714,135th St,41.645277,-87.84155,8350,2018
218715,135th St,41.645252,-87.842514,8350,2018
218716,135th St,41.645298,-87.840662,8350,2018
218717,88th Ave,41.701358,-87.836567,5850,2022
218718,88th Ave,41.699782,-87.836503,5850,2022
218719,88th Ave,41.709543,-87.836906,5850,2022
218720,88th Ave,41.704233,-87.836692,5850,2022
218721,88th Ave,41.713767,-87.837071,5850,2022
218722,88th Ave,41.706503,-87.836782,5850,2022
218723,88th Ave,41.703041,-87.83664,5850,2022
218724,Fitzsimmons Rd,41.650513,-87.876451,125,2022
218725,135th St,41.644115,-87.902482,425,2022
218726,135th St,41.644192,-87.897505,425,2022
218727,Blue Heron Dr,41.651091,-87.891496,35,2022
218728,131st St,41.651752,-87.881629,8350,2022
218729,131st St,41.651592,-87.889585,8350,2022
218730,131st St,41.652276,-87.855373,10300,2022
218731,131st St,41.651606,-87.88878,8350,2022
218732,131st St,41.652068,-87.865841,10300,2022
218733,131st St,41.651474,-87.896637,10200,2022
218734,131st St,41.651771,-87.88072,8350,2022
218735,131st St,41.652224,-87.859537,10300,2022
218736,131st St,41.651708,-87.883846,8350,2022
218737,131st St,41.651543,-87.892176,8350,2022
218738,131st St,41.651512,-87.89398,10200,2022
218739,131st St,41.651732,-87.882574,8350,2022
218740,131st St,41.651933,-87.872626,10300,2022
218741,131st St,41.652238,-87.858367,10300,2022
218742,131st St,41.652238,-87.858846,10300,2022
218743,136th St,41.643378,-87.842711,125,2022
218744,131st St,41.651492,-87.895385,10200,2022
218745,131st St,41.651654,-87.886467,8350,2022
218746,131st St,41.651811,-87.878615,8350,2022
218747,131st St,41.651565,-87.891094,8350,2022
218748,136th St,41.643372,-87.843712,125,2022
218749,131st St,41.651888,-87.874231,8350,2022
218750,131st St,41.651763,-87.881121,8350,2022
218751,131st St,41.652238,-87.857408,10300,2022
218752,134th St,41.646613,-87.874216,150,2022
218753,Walter Dr,41.647961,-87.876128,125,2022
218754,119th St,41.674136,-87.852505,1250,2022
218755,119th St,41.674395,-87.840409,1250,2022
218756,104th Ave,41.663892,-87.873995,2800,2022
218757,104th Ave,41.652286,-87.873561,2800,2022
218758,104th Ave,41.685481,-87.874769,2400,2022
218759,104th Ave,41.667418,-87.874119,2400,2022
218760,104th Ave,41.653571,-87.873591,2800,2022
218761,104th Ave,41.676836,-87.874463,2400,2022
218762,104th Ave,41.666398,-87.874073,2800,2022
218763,99TH ST,41.710914,-87.836087,1650,2022
218764,104th Ave,41.706566,-87.875501,4650,2022
218765,104th Ave,41.655578,-87.873657,2800,2022
218766,Wolf Rd,41.660591,-87.893129,5400,2022
218767,Wolf Rd,41.665621,-87.893324,5400,2022
218768,104th Ave,41.696609,-87.875155,4650,2022
218769,104th Ave,41.658712,-87.873803,2800,2022
