ein,funder,object_id,tax_yr,return_type,schema_version,tax_period_begin,tax_period_end,amended,grant_rows,parsed_sum,line3a,line25a,line25d,delta,status,bridge_note,chicago_rows,chicago_dollars,source_url,sha256,extraction_version
133187074,The Raymond Frankel Foundation,202241319349104744,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,58,2802759.0,2802759.0,,2802759.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,2000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202241319349104744_public.xml,dd8858abd5a7e2a9,phase2-2026-08-03.1
133187074,The Raymond Frankel Foundation,202322509349100012,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,51,3395752.0,3395752.0,,3395752.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,1000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202322509349100012_public.xml,75d8d25351fade5d,phase2-2026-08-03.1
133187074,The Raymond Frankel Foundation,202402079349101305,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,46,3590413.0,3590413.0,,3590413.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402079349101305_public.xml,03bd96e52037b647,phase2-2026-08-03.1
133187074,The Raymond Frankel Foundation,202521619349100512,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,55,3014245.0,3014245.0,,3014245.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521619349100512_public.xml,38874b10bb9c4db9,phase2-2026-08-03.1
136048718,Hagedorn Fund,202201169349100410,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,65,3301000.0,3301000.0,,3301000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202201169349100410_public.xml,d3700c8adb06fa7f,phase2-2026-08-03.1
136048718,Hagedorn Fund,202311219349102366,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,61,3689000.0,3689000.0,,3689000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202311219349102366_public.xml,04a4589018fc033b,phase2-2026-08-03.1
136048718,Hagedorn Fund,202432839349100043,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,52,3630000.0,3630000.0,,3630000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202432839349100043_public.xml,4f9aa650a33817d3,phase2-2026-08-03.1
136048718,Hagedorn Fund,202531279349101918,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,43,1970000.0,1970000.0,,1970000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531279349101918_public.xml,d5962e72687cbe39,phase2-2026-08-03.1
136138728,George D Smith Fund INC,202241309349104039,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,11,3900400.0,3900400.0,,3900400.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202241309349104039_public.xml,792332d3e11b8648,phase2-2026-08-03.1
136138728,George D Smith Fund INC,202331319349103108,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,14,4315100.0,4315100.0,,4315100.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202331319349103108_public.xml,032661dddda1fa26,phase2-2026-08-03.1
136138728,George D Smith Fund INC,202431349349101863,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,13,3770000.0,3770000.0,,3770000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202431349349101863_public.xml,ed98d5c13f05ec16,phase2-2026-08-03.1
136138728,George D Smith Fund INC,202501299349102955,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,11,3985000.0,3985000.0,,3985000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501299349102955_public.xml,b732662281c82026,phase2-2026-08-03.1
136141339,Lohengrin Foundation INC,202243199349101944,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,32,2943625.0,2943625.0,,2943625.0,0.0,reconciled,row sum ties printed line-3a total within $1,18,1393125.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202243199349101944_public.xml,4f814f5ef24aba4b,phase2-2026-08-03.1
136141339,Lohengrin Foundation INC,202313199349108656,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,50,4812513.0,4812513.0,,4812513.0,0.0,reconciled,row sum ties printed line-3a total within $1,33,3242183.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202313199349108656_public.xml,2b10c519444981a4,phase2-2026-08-03.1
136141339,Lohengrin Foundation INC,202443209349107404,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,62,4973454.0,4973454.0,,4973454.0,0.0,reconciled,row sum ties printed line-3a total within $1,46,4051082.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443209349107404_public.xml,a4ad6d3b99f2ebc5,phase2-2026-08-03.1
136141339,Lohengrin Foundation INC,202543219349103454,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,73,6484174.0,6484174.0,,6484174.0,0.0,reconciled,row sum ties printed line-3a total within $1,57,5464161.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543219349103454_public.xml,b68295986497b139,phase2-2026-08-03.1
136170340,Booth Ferris Foundation,202203089349101405,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,77,10655424.0,10655424.0,,10655424.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202203089349101405_public.xml,99d76729fba9a800,phase2-2026-08-03.1
136170340,Booth Ferris Foundation,202313079349101506,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,94,10617444.0,10617444.0,,10617444.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202313079349101506_public.xml,d7c533028041c85c,phase2-2026-08-03.1
136170340,Booth Ferris Foundation,202423119349100642,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,91,10378100.0,10378100.0,,10378100.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423119349100642_public.xml,1d3f30d854a8f194,phase2-2026-08-03.1
136170340,Booth Ferris Foundation,202513099349100421,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,93,10360000.0,10360000.0,,10360000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513099349100421_public.xml,cf2539410fb0ac26,phase2-2026-08-03.1
136748171,Beatrice P Delaney Char FDN,202320659349100902,2021,990PF,2021v4.1,2021-11-01,2022-10-31,N,103,5520000.0,5520000.0,,5520000.0,0.0,reconciled,row sum ties printed line-3a total within $1,41,3120000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202320659349100902_public.xml,5784f7d0caad8db0,phase2-2026-08-03.1
136748171,Beatrice P Delaney Char FDN,202412509349101206,2022,990PF,2022v5.0,2022-11-01,2023-10-31,N,105,6262500.0,6262500.0,,6262500.0,0.0,reconciled,row sum ties printed line-3a total within $1,48,3850000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412509349101206_public.xml,972e4750cfdea3fc,phase2-2026-08-03.1
136748171,Beatrice P Delaney Char FDN,202541279349102049,2023,990PF,2023v6.0,2023-11-01,2024-10-31,N,123,8582500.0,8582500.0,,8582500.0,0.0,reconciled,row sum ties printed line-3a total within $1,50,4412500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541279349102049_public.xml,e4fb14c74cbba185,phase2-2026-08-03.1
136753472,Charles Busch Cemetary Trust 0735660 UW FBO,202213419349100951,2021,990PF,2021v4.1,2021-02-01,2022-01-31,N,1,3222000.0,3222000.0,,3222000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202213419349100951_public.xml,874915777893863e,phase2-2026-08-03.1
136753472,Charles Busch Cemetary Trust 0735660 UW FBO,202303409349100210,2022,990PF,2022v5.0,2022-02-01,2023-01-31,N,1,3052079.0,3052079.0,,3052079.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202303409349100210_public.xml,4ee54c4824a326b2,phase2-2026-08-03.1
136753472,Charles Busch Cemetary Trust 0735660 UW FBO,202423449349101102,2023,990PF,2023v5.1,2023-02-01,2024-01-31,N,1,3256000.0,3256000.0,,3256000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423449349101102_public.xml,86d501b6c539765d,phase2-2026-08-03.1
136753472,Charles Busch Cemetary Trust 0735660 UW FBO,202533459349101308,2024,990PF,2024v5.2,2024-02-01,2025-01-31,N,1,3300000.0,3300000.0,,3300000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533459349101308_public.xml,853660046cf48817,phase2-2026-08-03.1
141840613,Bernard Heerey Family Foundation,202242389349100604,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,24,3641608.0,3641608.0,,3641608.0,0.0,reconciled,row sum ties printed line-3a total within $1,13,2301407.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202242389349100604_public.xml,7d408cc42295fb2e,phase2-2026-08-03.1
141840613,Bernard Heerey Family Foundation,202303179349100960,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,25,3836250.0,3836250.0,,3836250.0,0.0,reconciled,row sum ties printed line-3a total within $1,12,2236677.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202303179349100960_public.xml,1bc4a22cb00e9d60,phase2-2026-08-03.1
141840613,Bernard Heerey Family Foundation,202443049349100804,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,27,3049927.0,3049927.0,,3049927.0,0.0,reconciled,row sum ties printed line-3a total within $1,14,1792542.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443049349100804_public.xml,608f270db39ee04f,phase2-2026-08-03.1
141840613,Bernard Heerey Family Foundation,202533159349102088,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,26,3692958.0,3692958.0,,3692958.0,0.0,reconciled,row sum ties printed line-3a total within $1,14,2283032.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533159349102088_public.xml,da0f76f954325327,phase2-2026-08-03.1
200461026,Khan Foundation INC,202231269349101228,2021,990PF,2021v4.0,2021-01-01,2021-12-31,N,0,0.0,0.0,,0.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202231269349101228_public.xml,1675eab3c3d90e53,phase2-2026-08-03.1
200461026,Khan Foundation INC,202301269349101110,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,2,3910000.0,3910000.0,,3910000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202301269349101110_public.xml,29952f46dc5f7425,phase2-2026-08-03.1
200461026,Khan Foundation INC,202421149349100407,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,2,3610000.0,3610000.0,,3610000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421149349100407_public.xml,6c5801e9a3780bdd,phase2-2026-08-03.1
200461026,Khan Foundation INC,202501219349100305,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,4,4160000.0,4160000.0,,4160000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501219349100305_public.xml,ea11ad55adf0e06c,phase2-2026-08-03.1
203881590,Mondelez International Foundation,202233139349100148,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,264,3053424.0,3053424.0,,3053424.0,0.0,reconciled,row sum ties printed line-3a total within $1,20,1512365.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202233139349100148_public.xml,9a5ea9cd8e1d9bfa,phase2-2026-08-03.1
203881590,Mondelez International Foundation,202343139349100129,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,204,2661626.0,2661626.0,,2661626.0,0.0,reconciled,row sum ties printed line-3a total within $1,22,1092388.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202343139349100129_public.xml,3f19d2839a83e66d,phase2-2026-08-03.1
203881590,Mondelez International Foundation,202443199349105259,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,7,3658453.0,3658453.0,,3658453.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443199349105259_public.xml,c8adbfb3b86d0571,phase2-2026-08-03.1
203881590,Mondelez International Foundation,202503049349100425,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,5,2397050.0,2397050.0,,2397050.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,50000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503049349100425_public.xml,882c9c7c710a6ee4,phase2-2026-08-03.1
203980527,Sidley Austin Foundation,202241329349100604,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,410,4968949.0,4968949.0,,4968949.0,0.0,reconciled,row sum ties printed line-3a total within $1,110,1470490.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202241329349100604_public.xml,dea1860861c3ba6c,phase2-2026-08-03.1
203980527,Sidley Austin Foundation,202321339349100602,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,261,2872984.0,2872984.0,,2872984.0,0.0,reconciled,row sum ties printed line-3a total within $1,64,1058300.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202321339349100602_public.xml,882fef940781888d,phase2-2026-08-03.1
203980527,Sidley Austin Foundation,202411319349102221,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,366,4247603.0,4247603.0,,4247603.0,0.0,reconciled,row sum ties printed line-3a total within $1,73,1262200.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411319349102221_public.xml,2b2e354a217cd242,phase2-2026-08-03.1
203980527,Sidley Austin Foundation,202541339349104974,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,312,3766483.0,3766483.0,,3766483.0,0.0,reconciled,row sum ties printed line-3a total within $1,64,1059420.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541339349104974_public.xml,2d02b0a135812553,phase2-2026-08-03.1
207066362,Lefkofsky Family Foundation,202233199349109223,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,1,3497953.0,3497953.0,,3497953.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202233199349109223_public.xml,4cb56512440d6b48,phase2-2026-08-03.1
207066362,Lefkofsky Family Foundation,202323199349109052,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,1,6706256.0,6706256.0,,6706256.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202323199349109052_public.xml,b4b66b257eeb56bb,phase2-2026-08-03.1
207066362,Lefkofsky Family Foundation,202423209349106197,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,1,7113731.0,7113731.0,,7113731.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423209349106197_public.xml,da98a018e54dd3eb,phase2-2026-08-03.1
207066362,Lefkofsky Family Foundation,202523219349107682,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,1,6620337.0,6620337.0,,6620337.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523219349107682_public.xml,7e0aa449fd400c68,phase2-2026-08-03.1
237028857,The Joseph and Bessie Feinberg Foundation,202211369349101906,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,138,4002700.0,4002700.0,,4002700.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 138 row(s) ($4,002,700) back from publication",0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211369349101906_public.xml,066078c151a103e2,phase2-2026-08-03.1
237028857,The Joseph and Bessie Feinberg Foundation,202321329349101032,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,125,3533540.0,3533540.0,,3533540.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 125 row(s) ($3,533,540) back from publication",0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202321329349101032_public.xml,969058bd91b909c1,phase2-2026-08-03.1
237028857,The Joseph and Bessie Feinberg Foundation,202401369349104710,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,128,3445733.0,3445733.0,,3445733.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 128 row(s) ($3,445,733) back from publication",0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401369349104710_public.xml,5b8a1b214af230cf,phase2-2026-08-03.1
237028857,The Joseph and Bessie Feinberg Foundation,202521299349101697,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,113,3318955.0,3318955.0,,3318955.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 113 row(s) ($3,318,955) back from publication",0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521299349101697_public.xml,c01c9424c0c84614,phase2-2026-08-03.1
237376427,Helen Brach Foundation,202211529349100316,2021,990PF,2021v4.2,2021-04-01,2022-03-31,N,602,6476999.0,6476999.0,,6476999.0,0.0,reconciled,row sum ties printed line-3a total within $1,307,2992900.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211529349100316_public.xml,eb1b699ad2ee03c9,phase2-2026-08-03.1
237376427,Helen Brach Foundation,202301539349100600,2022,990PF,2022v5.0,2022-04-01,2023-03-31,N,586,6876250.0,6876250.0,,6876250.0,0.0,reconciled,row sum ties printed line-3a total within $1,333,4235750.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202301539349100600_public.xml,7ccd962c3631fa61,phase2-2026-08-03.1
237376427,Helen Brach Foundation,202401579349100115,2023,990PF,2023v5.0,2023-04-01,2024-03-31,N,527,6516942.0,6516942.0,,6516942.0,0.0,reconciled,row sum ties printed line-3a total within $1,296,4339092.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401579349100115_public.xml,8a0a8400c92e8019,phase2-2026-08-03.1
237376427,Helen Brach Foundation,202501709349100105,2024,990PF,2024v5.1,2024-04-01,2025-03-31,N,555,5926523.0,5926523.0,,5926523.0,0.0,reconciled,row sum ties printed line-3a total within $1,296,3469293.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501709349100105_public.xml,da28e28ed9b8e2cc,phase2-2026-08-03.1
261596672,Gray Collection Trust,202211879349100911,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,2,1320000.0,1320000.0,,1320000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211879349100911_public.xml,f319d54afeebb993,phase2-2026-08-03.1
261596672,Gray Collection Trust,202401589349100105,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,0,0.0,0.0,,0.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401589349100105_public.xml,2d9a0f17bf8ba3ac,phase2-2026-08-03.1
261596672,Gray Collection Trust,202411589349100206,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,1,6750000.0,6750000.0,,6750000.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,6750000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411589349100206_public.xml,432fdd4de420279e,phase2-2026-08-03.1
261596672,Gray Collection Trust,202541539349100904,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,1,5175000.0,5175000.0,,5175000.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,5175000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541539349100904_public.xml,26825d8e13cf9bc9,phase2-2026-08-03.1
262991942,Susan Crown Exchange INC,202241409349100404,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,60,4521730.0,4521730.0,,4521730.0,0.0,reconciled,row sum ties printed line-3a total within $1,14,341000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202241409349100404_public.xml,48240522ffc2b4b4,phase2-2026-08-03.1
262991942,Susan Crown Exchange INC,202313129349100621,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,51,4055763.0,4055763.0,,4055763.0,0.0,reconciled,row sum ties printed line-3a total within $1,14,427500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202313129349100621_public.xml,a910634ac45e0600,phase2-2026-08-03.1
262991942,Susan Crown Exchange INC,202403189349103365,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,45,5786619.0,5786619.0,,5786619.0,0.0,reconciled,row sum ties printed line-3a total within $1,14,334061.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403189349103365_public.xml,9283ccfe3488e464,phase2-2026-08-03.1
262991942,Susan Crown Exchange INC,202513169349102391,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,43,5429669.0,5429669.0,,5429669.0,0.0,reconciled,row sum ties printed line-3a total within $1,11,650000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513169349102391_public.xml,2421691f07a1a438,phase2-2026-08-03.1
270096038,Schlinger Chrisman Foundation,202233119349101578,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,50,2320000.0,2320000.0,,2320000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202233119349101578_public.xml,19f3564ac6ecfbac,phase2-2026-08-03.1
270096038,Schlinger Chrisman Foundation,202343189349104549,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,69,3285000.0,3285000.0,,3285000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202343189349104549_public.xml,ddd5b12a4ccfa46c,phase2-2026-08-03.1
270096038,Schlinger Chrisman Foundation,202423099349101402,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,68,3252000.0,3252000.0,,3252000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423099349101402_public.xml,7471560bb736fef6,phase2-2026-08-03.1
270096038,Schlinger Chrisman Foundation,202522689349100937,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,68,2850000.0,2850000.0,,2850000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202522689349100937_public.xml,85f725399f396a00,phase2-2026-08-03.1
271895175,Mansueto Foundation,202223159349100307,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,44,10193479.0,10193479.0,,10193479.0,0.0,reconciled,row sum ties printed line-3a total within $1,32,9062979.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202223159349100307_public.xml,028aa69624f5a493,phase2-2026-08-03.1
271895175,Mansueto Foundation,202323179349100942,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,59,10488541.0,10488541.0,,10488541.0,0.0,reconciled,row sum ties printed line-3a total within $1,31,8875246.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202323179349100942_public.xml,7b9eb7982ef763c1,phase2-2026-08-03.1
271895175,Mansueto Foundation,202403209349104010,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,57,11272156.0,11272156.0,,11272156.0,0.0,reconciled,row sum ties printed line-3a total within $1,31,9235070.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403209349104010_public.xml,1a29af397fabd108,phase2-2026-08-03.1
271895175,Mansueto Foundation,202543189349102614,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,51,9804330.0,9804330.0,,9804330.0,0.0,reconciled,row sum ties printed line-3a total within $1,32,6508792.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543189349102614_public.xml,7a4893903f6ad0f2,phase2-2026-08-03.1
300036022,The Pritzker Pucker Family Foundation,202213189349103076,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,78,7075159.0,7075159.0,,7075159.0,0.0,reconciled,row sum ties printed line-3a total within $1,38,2034192.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202213189349103076_public.xml,2acc3eee8f2afe82,phase2-2026-08-03.1
300036022,The Pritzker Pucker Family Foundation,202303189349100715,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,120,7410690.0,7410690.0,,7410690.0,0.0,reconciled,row sum ties printed line-3a total within $1,66,4260167.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202303189349100715_public.xml,159e551ee8f1e7b1,phase2-2026-08-03.1
300036022,The Pritzker Pucker Family Foundation,202443199349101884,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,89,9693641.0,9693641.0,,9693641.0,0.0,reconciled,row sum ties printed line-3a total within $1,48,4606280.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443199349101884_public.xml,e663882edb9735c1,phase2-2026-08-03.1
300036022,The Pritzker Pucker Family Foundation,202503179349102635,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,96,9994896.0,9994896.0,,9994896.0,0.0,reconciled,row sum ties printed line-3a total within $1,57,4730852.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503179349102635_public.xml,f6bc2207d69ce60f,phase2-2026-08-03.1
