record_id,program_name,program_slug,funding_law,assistance_type,program_state,opportunity_status,amount_context,sba_loan_number,approval_date,source_approval_date,legal_business_name,source_business_name,dba_trade_name,franchise_name,published_street_address,published_city,published_state,published_zip,location_precision,grant_amount_usd,rural_urban_indicator,hubzone_indicator,congressional_district,grant_purp_cons_outdoor_seating,grant_purpose_covered_supplier,grant_purpose_debt,grant_purpose_food,grant_purpose_maintenance_indoor,grant_purpose_operations,grant_purpose_payroll,grant_purpose_rent,grant_purpose_supplies,grant_purpose_utility,legal_organization_type,lmi_indicator,socioeconomic_indicator,veteran_indicator,women_owned_indicator,restaurant_type,source_url,source_download_url,source_version
sba-rrf-1078229009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1078229009,2021-05-12,05/12/2021,Pramanik LLC,Pramanik LLC,,Subway,4445 N Pulaski Rd Ste H,Chicago,IL,60630,published_street_address_ungeocoded,62613.00,U,N,IL-04,N,N,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),Y,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1079449007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1079449007,2021-05-12,05/12/2021,Tyreeta Gray,Tyreeta Gray,,,6840 S Claremont Ave Apt 1 1,Chicago,IL,60636,published_street_address_ungeocoded,25187.20,U,Y,IL-01,N,N,Y,Y,N,Y,Y,N,Y,Y,Sole Proprietorship,Y,N,N,Y,Restaurant && Caterer,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1079679006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1079679006,2021-05-12,05/12/2021,Club Twenty Twenty Ltd,Club Twenty Twenty Ltd,,,2020 N Oakley Ave,Chicago,IL,60647,published_street_address_ungeocoded,158744.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,N,Y,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1081639004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1081639004,2021-05-12,05/12/2021,Goddess and The Baker Grand LLC,Goddess and The Baker Grand LLC,,,44 E Grand Ave,chicago,IL,60610,published_street_address_ungeocoded,469885.96,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1088249008,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1088249008,2021-05-13,05/13/2021,PRIYA  INC,PRIYA  INC,,Subway,3235 W Addison St Unit A,Chicago,IL,60618,published_street_address_ungeocoded,58291.49,U,N,IL-04,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1089189005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1089189005,2021-05-13,05/13/2021,Two Mile LLC,Two Mile LLC,,,9907 S Walden Pkwy,Chicago,IL,60643,published_street_address_ungeocoded,22836.44,U,N,IL-01,Y,N,N,N,N,N,Y,Y,N,N,Limited  Liability Company(LLC),N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1089449000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1089449000,2021-05-13,05/13/2021,Sabor a mi Inc.,Sabor a mi Inc.,,,3267 S Halsted St,Chicago,IL,60608,published_street_address_ungeocoded,239480.98,U,N,IL-03,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1090669004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1090669004,2021-05-13,05/13/2021,Barbara Williams,Barbara Williams,,,69 E 53rd St Apt 103,Chicago,IL,60615,published_street_address_ungeocoded,10000.00,U,Y,IL-07,N,Y,N,Y,Y,Y,Y,N,Y,Y,Sole Proprietorship,N,Y,N,Y,"Food Stand, Food Truck, Food Cart",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1091529010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1091529010,2021-05-13,05/13/2021,Takito Street Lincoln Park,Takito Street Lincoln Park,,,2423 N Lincoln Ave,Chicago,IL,60614,published_street_address_ungeocoded,46083.48,U,N,IL-05,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1091789007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1091789007,2021-05-13,05/13/2021,La Bamba Jalisco INC,La Bamba Jalisco INC,,,105 W Madison St,Chicago,IL,60602,published_street_address_ungeocoded,198834.00,U,N,IL-07,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1091939004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1091939004,2021-05-13,05/13/2021,RADHE FOODS INC,RADHE FOODS INC,,Subway,9100 S Commercial Ave,Chicago,IL,60617,published_street_address_ungeocoded,69267.00,U,Y,IL-01,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1092009009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1092009009,2021-05-13,05/13/2021,"Shorty O'Toole's Pub, Inc.","Shorty O'Toole's Pub, Inc.",,,2827 N Broadway St,Chicago,IL,60659,published_street_address_ungeocoded,169788.00,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1095379010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1095379010,2021-05-13,05/13/2021,Taj Ina Sara Inc,Taj Ina Sara Inc,,Subway,4606 S Damen Ave,Chicago,IL,60609,published_street_address_ungeocoded,166255.40,U,Y,IL-01,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1096229002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1096229002,2021-05-13,05/13/2021,LFM CORPORATION,LFM CORPORATION,,,3242 N CLARK ST,CHICAGO,IL,60657,published_street_address_ungeocoded,350512.00,U,N,IL-04,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1098959002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1098959002,2021-05-13,05/13/2021,Rome's Joy Catering Inc.,Rome's Joy Catering Inc.,,,4455 S King Dr,Chicago,IL,60653,published_street_address_ungeocoded,287153.16,U,Y,IL-01,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,N,Caterer,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1099049002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1099049002,2021-05-13,05/13/2021,Toasted Taqueria LLC,Toasted Taqueria LLC,,,540 W Madison St Suite 105,Chicago,IL,60661,published_street_address_ungeocoded,345304.16,U,N,IL-07,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1100809003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1100809003,2021-05-13,05/13/2021,Surge Billiards Inc,Surge Billiards Inc,,,3241 W Montrose Ave,Chicago,IL,60618,published_street_address_ungeocoded,310509.00,U,Y,IL-04,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1102379009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1102379009,2021-05-13,05/13/2021,JBASTORENO1 LLC,JBASTORENO1 LLC,,,2150 S Archer Ave,Chicago,IL,60616,published_street_address_ungeocoded,238327.00,U,Y,IL-01,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited Liability Partnership,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1102689008,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1102689008,2021-05-13,05/13/2021,Vistula Inc.,Vistula Inc.,,,5234 W Fullerton Ave,Chicago,IL,60639,published_street_address_ungeocoded,193542.00,U,Y,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,N,Y,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1103099010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1103099010,2021-05-13,05/13/2021,Tais Lounge Inc,Tais Lounge Inc,,,3611 N Ashland Ave,Chicago,IL,60613,published_street_address_ungeocoded,186773.50,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1104699004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1104699004,2021-05-13,05/13/2021,Latin Plate Catering & Events Corp,Latin Plate Catering & Events Corp,,,135 N Kedzie Ave,Chicago,IL,60612,published_street_address_ungeocoded,238558.00,U,Y,IL-05,N,Y,N,N,N,Y,Y,Y,Y,Y,Corporation,Y,N,N,Y,Caterer,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1105619004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1105619004,2021-05-13,05/13/2021,DU FLO INC,DU FLO INC,,,1434 W Chicago Ave,Chicago,IL,60642,published_street_address_ungeocoded,281612.13,U,N,IL-05,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1106669010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1106669010,2021-05-13,05/13/2021,The Crab Pad LLC,The Crab Pad LLC,,,2529 N Milwaukee Ave,Chicago,IL,60647,published_street_address_ungeocoded,55801.00,U,N,IL-04,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1106839002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1106839002,2021-05-13,05/13/2021,Pho Loan Inc.,Pho Loan Inc.,,,1114 W Argyle St,Chicago,IL,60640,published_street_address_ungeocoded,175985.00,U,Y,IL-05,N,N,Y,Y,Y,N,Y,Y,Y,Y,Corporation,N,Y,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1107719003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1107719003,2021-05-13,05/13/2021,Gaylord India Restaurant Inc.,Gaylord India Restaurant Inc.,,,100 E Walton St Suite 104,Chicago,IL,60611,published_street_address_ungeocoded,255927.00,U,N,IL-07,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1107989003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1107989003,2021-05-13,05/13/2021,VJN Group Inc.,VJN Group Inc.,,,3139 N Broadway St,Chicago,IL,60657,published_street_address_ungeocoded,210860.49,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,Y,Snack and Nonalcoholic Beverage Bar,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1108539010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1108539010,2021-05-13,05/13/2021,DECOLORES LLC,DECOLORES LLC,,,1626 S Halsted St,Chicago,IL,60608,published_street_address_ungeocoded,335069.70,U,N,IL-03,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),Y,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1108679006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1108679006,2021-05-13,05/13/2021,Jackson Nuckolls Group,Jackson Nuckolls Group,,,6537 S Woodlawn Ave Unit 2S,Chicago,IL,60637,published_street_address_ungeocoded,254927.00,U,Y,IL-01,N,N,N,N,N,Y,Y,Y,N,Y,Limited  Liability Company(LLC),Y,Y,N,Y,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1108979002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1108979002,2021-05-13,05/13/2021,Tavern One Inc,Tavern One Inc,,,1640 W 115th St,Chicago,IL,60643,published_street_address_ungeocoded,233673.00,U,N,IL-01,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1109339000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1109339000,2021-05-13,05/13/2021,3506 Hospitality LLC,3506 Hospitality LLC,,,3506 N Clark St,Chicago,IL,60657,published_street_address_ungeocoded,4455186.00,U,N,IL-04,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1109439006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1109439006,2021-05-13,05/13/2021,3143 West Logan Blvd LLC,3143 West Logan Blvd LLC,,,2545 W Diversey Ave Ste 236,Chicago,IL,60647,published_street_address_ungeocoded,396059.00,U,N,IL-04,N,N,N,N,N,N,Y,Y,N,Y,Limited  Liability Company(LLC),N,N,Y,Y,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1109489010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1109489010,2021-05-13,05/13/2021,Texahs LLC,Texahs LLC,,,1020 W MADISON ST,CHICAGO,IL,60607,published_street_address_ungeocoded,1350453.93,U,N,IL-07,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1110299009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1110299009,2021-05-13,05/13/2021,Ethio Cafe Inc,Ethio Cafe Inc,,,3462 N Clark St,Chicago,IL,60657,published_street_address_ungeocoded,857025.43,U,N,IL-04,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1110739010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1110739010,2021-05-13,05/13/2021,Frances Wilson Mitchell Inc.,Frances Wilson Mitchell Inc.,,,307 E 75th St,Chicago,IL,60619,published_street_address_ungeocoded,289894.00,U,Y,IL-01,Y,N,Y,N,Y,Y,Y,Y,Y,N,Limited  Liability Company(LLC),Y,Y,N,Y,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1111469003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1111469003,2021-05-13,05/13/2021,Seachange Hospitality Inc.,Seachange Hospitality Inc.,,,420 W Belmont Ave Unit C2,Chicago,IL,60657,published_street_address_ungeocoded,155284.40,U,N,IL-04,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1111509002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1111509002,2021-05-13,05/13/2021,LJ Diner Inc.,LJ Diner Inc.,,,551 W 18th St,Chicago,IL,60616,published_street_address_ungeocoded,109813.00,U,Y,IL-01,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-1112519007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,1112519007,2021-05-13,05/13/2021,Nisha Food Inc,Nisha Food Inc,,,2300 N Milwaukee Ave,Chicago,IL,60647,published_street_address_ungeocoded,111939.00,U,N,IL-04,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
